predictor,eu_summary,always_summary,clar_summary,rand_summary,policy_better_than_randomized,policy_better_than_randomized_answered,epc,epc_rand
LightGBM,"{'total': 1500, 'answer_rate': 0.08866666666666667, 'clarify_rate': np.float64(0.0), 'acc_answered': np.float64(0.8796992481203008), 'overall_acc': np.float64(0.078), 'F1_score_answered': 0.6787720216291645, 'F1_score': 0.05105860533303005}","{'total': 1500, 'answer_rate': 1.0, 'clarify_rate': np.float64(0.0), 'acc_answered': np.float64(0.268), 'overall_acc': np.float64(0.268), 'F1_score_answered': 0.18426505179920927, 'F1_score': 0.18426505179920927}","{'total': 1500, 'answer_rate': 1.0, 'clarify_rate': np.float64(1.0), 'acc_answered': np.float64(0.39), 'overall_acc': np.float64(0.39), 'F1_score_answered': 0.2885088928743123, 'F1_score': 0.2885088928743123}","{'total': 1500, 'answer_rate': 1.0, 'clarify_rate': np.float64(0.0), 'acc_answered': np.float64(0.268), 'overall_acc': np.float64(0.268), 'F1_score_answered': 0.18426505179920927, 'F1_score': 0.18426505179920927}","(np.False_, np.float64(6.110028855207744e-64))","(np.False_, np.float64(nan))",0.0,0.0
