predictor,eu_summary,always_summary,clar_summary,rand_summary,policy_better_than_randomized,policy_better_than_randomized_answered,epc,epc_rand
Linear,"{'total': 15000, 'answer_rate': 0.7876666666666666, 'clarify_rate': np.float64(0.6931333333333334), 'acc_answered': np.float64(0.7896741430385104), 'overall_acc': np.float64(0.622), 'F1_score_answered': 0.46812266524280854, 'F1_score': 0.35839015615109693}","{'total': 15000, 'answer_rate': 1.0, 'clarify_rate': np.float64(0.0), 'acc_answered': np.float64(0.5757333333333333), 'overall_acc': np.float64(0.5757333333333333), 'F1_score_answered': 0.26682500496995726, 'F1_score': 0.26682500496995726}","{'total': 15000, 'answer_rate': 1.0, 'clarify_rate': np.float64(1.0), 'acc_answered': np.float64(0.7520666666666667), 'overall_acc': np.float64(0.7520666666666667), 'F1_score_answered': 0.4577578024280566, 'F1_score': 0.4577578024280566}","{'total': 15000, 'answer_rate': 1.0, 'clarify_rate': np.float64(0.6874), 'acc_answered': np.float64(0.6942666666666667), 'overall_acc': np.float64(0.6942666666666667), 'F1_score_answered': 0.39562465478974945, 'F1_score': 0.39562465478974945}","(np.False_, np.float64(3.454167614346247e-126))","(np.True_, np.float64(2.6958640589848703e-56))",0.1417716649033375,0.1748617980797207
