predictor,eu_summary,always_summary,clar_summary,rand_summary,policy_better_than_randomized,policy_better_than_randomized_answered,epc,epc_rand
MLP,"{'total': 15000, 'answer_rate': 0.7849333333333334, 'clarify_rate': np.float64(0.6722), 'acc_answered': np.float64(0.7842704263631731), 'overall_acc': np.float64(0.6156), 'F1_score_answered': 0.46457813341486176, 'F1_score': 0.3548324786734777}","{'total': 15000, 'answer_rate': 1.0, 'clarify_rate': np.float64(0.0), 'acc_answered': np.float64(0.5757333333333333), 'overall_acc': np.float64(0.5757333333333333), 'F1_score_answered': 0.26682500496995726, 'F1_score': 0.26682500496995726}","{'total': 15000, 'answer_rate': 1.0, 'clarify_rate': np.float64(1.0), 'acc_answered': np.float64(0.7520666666666667), 'overall_acc': np.float64(0.7520666666666667), 'F1_score_answered': 0.4577578024280566, 'F1_score': 0.4577578024280566}","{'total': 15000, 'answer_rate': 1.0, 'clarify_rate': np.float64(0.6742), 'acc_answered': np.float64(0.6972666666666667), 'overall_acc': np.float64(0.6972666666666667), 'F1_score_answered': 0.3999813836902894, 'F1_score': 0.3999813836902894}","(np.False_, np.float64(1.3730176564335052e-154))","(np.True_, np.float64(2.191690219357784e-44))",0.14797183377962908,0.18273509344408187
