predictor,eu_summary,always_summary,clar_summary,rand_summary,policy_better_than_randomized,policy_better_than_randomized_answered,epc,epc_rand
LightGBM,"{'total': 1500, 'answer_rate': 0.902, 'clarify_rate': np.float64(0.0), 'acc_answered': np.float64(0.623059866962306), 'overall_acc': np.float64(0.562), 'F1_score_answered': 0.25591985428051, 'F1_score': 0.2398634229620145}","{'total': 1500, 'answer_rate': 1.0, 'clarify_rate': np.float64(0.0), 'acc_answered': np.float64(0.6213333333333333), 'overall_acc': np.float64(0.6213333333333333), 'F1_score_answered': 0.25548245614035087, 'F1_score': 0.25548245614035087}","{'total': 1500, 'answer_rate': 1.0, 'clarify_rate': np.float64(1.0), 'acc_answered': np.float64(0.6213333333333333), 'overall_acc': np.float64(0.6213333333333333), 'F1_score_answered': 0.25548245614035087, 'F1_score': 0.25548245614035087}","{'total': 1500, 'answer_rate': 1.0, 'clarify_rate': np.float64(0.0), 'acc_answered': np.float64(0.6213333333333333), 'overall_acc': np.float64(0.6213333333333333), 'F1_score_answered': 0.25548245614035087, 'F1_score': 0.25548245614035087}","(np.False_, np.float64(3.9481253001642e-21))","(np.False_, np.float64(nan))",0.0,0.0
